id;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;quality
0a044aaf-f977-48c5-a70c-1fa40062e868;13.7;0.05;49.0;197.0;0.9985;3.2;0.46;5
a4ae0de9-a652-4f49-b73d-39b8ded9e112;7.8;0.031;23.0;90.0;0.9944;3.13;0.5;5
a8ef0c3b-7a13-4b29-aa5f-840e2af79b1f;2.4;0.026;23.0;100.0;0.9903;3.15;0.38;7
e0ec9970-4d0a-4bf2-8033-0f9db8b751b1;2.7;0.047;64.5;218.5;0.9934;3.3;0.58;6
418367f0-8a6d-4f2a-88de-5a94a459a2ba;11.2;0.043;40.0;142.0;0.9975;3.14;0.46;5
c63387a8-4b61-4b84-bbf3-420441cb3987;2.0;0.038;20.0;249.5;0.9923;3.37;0.79;6
2c8dee64-745b-4e60-abab-3dc2d939f663;2.1;0.03;26.0;139.0;0.99;3.16;0.61;7
0034f76f-de6f-4b4a-8ebc-ec5dafb89734;1.4;0.031;12.0;77.0;0.9905;3.25;0.36;7
e562e662-739a-489d-99d2-4ccb5856f636;1.4;0.03;12.0;76.0;0.9905;3.25;0.37;7
9f7520d2-de3e-49a1-84ea-11fa25a2666d;10.4;0.037;18.0;119.0;0.996;3.38;0.45;5
84f33543-8e37-436d-8be2-7715572b225c;4.6;0.053;40.0;199.0;0.9964;3.72;0.7;4
aafa9eb8-9bd6-4fe9-9604-a6e07f2516bf;16.2;0.074;41.0;197.0;0.998;3.02;0.5;3
4023eb31-24ba-419d-a86f-d5d7bde1521b;11.2;0.043;40.0;142.0;0.9975;3.14;0.46;5
2d11169b-0788-45c7-b496-bd69a7cca557;3.5;0.029;5.0;109.0;0.9913;3.53;0.43;3
dcbc0037-d934-4225-be8f-476bcfdc1b76;1.5;0.054;37.0;158.0;0.9932;3.21;0.52;6
efcd5379-e0bf-47e6-bd77-8e5af3d76f08;1.1;0.04;45.0;147.0;0.9935;3.32;0.58;8
0bcb784e-1fcf-4322-a2fb-3b3f734cbd86;5.7;0.035;8.0;97.0;0.9927;3.27;0.41;7
4bae01ad-d270-4354-aec2-ae6fe896d9e4;5.7;0.035;8.0;97.0;0.9927;3.27;0.41;7
bb63d755-4dce-40db-8dcb-6f02269ee406;1.8;0.032;23.0;118.0;0.9912;3.32;0.5;6
6f728d07-1b50-4f95-974e-dc09bd7f3abf;0.9;0.037;3.0;75.0;0.9904;3.28;0.34;4
e0cdc3e6-7c9d-4fba-b99b-292370254526;5.4;0.048;36.0;108.0;0.9939;3.32;0.42;6
6a3c87c6-695d-4580-9d1f-0233a78e381e;19.45;0.043;36.0;156.0;0.9996;2.93;0.47;5
757e2c99-57c1-4ded-9deb-446266be8556;8.2;0.036;15.0;95.0;0.9944;3.17;0.33;5
73c1c764-349a-4117-8758-1a62956a6541;13.6;0.045;66.0;231.0;0.9977;3.08;0.59;6
b7da0cf7-fcbf-4a31-96a2-5c6a75f7c247;1.2;0.038;22.0;167.0;0.9912;3.1;0.48;6
841564c4-5818-4f35-8d78-cd8da625a40a;19.45;0.043;36.0;156.0;0.9996;2.93;0.47;5
93254de1-4d8e-49d7-b0bd-5f486217bbf5;8.3;0.053;32.0;180.0;0.9965;3.25;0.51;6
8536b4e0-93bf-4b2f-a6d4-a8f1412773ec;6.9;0.043;34.0;149.0;0.9944;3.34;0.57;5
01b6602c-ad5a-428e-bd1c-8edc0620ba1f;7.1;0.044;34.0;145.0;0.9945;3.34;0.57;6
700777ad-fbff-4ab1-94bc-427fb7b4050c;7.0;0.045;36.0;147.0;0.9944;3.34;0.57;6
a4f42c8d-ca58-4a32-94f8-2e42871eb58c;8.3;0.053;32.0;180.0;0.9965;3.25;0.51;6
37dfe5ab-4db5-4e57-973b-acbf0508f370;7.0;0.044;33.0;147.0;0.9944;3.33;0.58;5
acc1cd27-33a9-41f9-a44e-ebb13028e331;13.1;0.051;44.0;148.0;0.9972;3.29;0.38;5
00918425-7b76-40a5-bba3-f6a41218a5d2;5.1;0.057;30.0;123.0;0.9949;3.24;0.38;5
eb147011-e7e3-499e-acbb-39eec003d8fa;10.7;0.046;59.0;234.0;0.9966;3.05;0.61;5
a558a66a-34a8-472b-b325-c338938bbfd2;8.9;0.046;51.0;169.0;0.9954;3.14;0.57;6
243c6be2-9f18-43d7-babc-b69c0709472d;9.1;0.044;50.0;166.0;0.9954;3.14;0.58;6
72fdbfcb-4ede-48f3-a4b6-3d0fe8be3704;1.1;0.042;9.0;60.0;0.9915;2.89;0.5;5
b9ce1ba8-463a-48c9-a1f1-38d2ba0ce8c4;1.2;0.044;14.0;67.0;0.9919;3.05;0.47;4
2c774d84-08a3-4426-ae6c-c3819e705d40;4.7;0.036;17.0;105.0;0.9916;3.26;0.68;7
9f6fa6af-cd09-42c8-af11-5d00bab4a35c;2.8;0.034;22.0;112.0;0.99;3.19;0.38;8
9cd69d47-35f4-43a7-94cb-a24b00feb32c;5.0;0.039;36.0;114.0;0.9909;3.3;0.6;8
e4e00498-cda5-46f8-ab6a-fca00c60582c;5.1;0.047;46.0;201.0;0.9938;3.08;0.65;4
fd677f1c-59c1-47c2-814d-89ee462acfad;15.6;0.054;51.0;196.0;0.9982;3.19;0.49;5
7f8dd13e-c90a-4c60-820c-eee677f9f005;15.4;0.055;46.0;198.0;0.9988;3.12;0.49;5
576a3b35-bda2-481a-b261-698db8cc553e;7.2;0.056;47.0;180.0;0.9961;3.08;0.47;5
0431cf1d-0819-4f58-a686-3e2de8cad4dd;15.7;0.053;51.0;190.0;0.9978;3.22;0.51;6
5b583c70-7c47-4b42-833d-4f300d05320c;14.2;0.058;49.0;192.0;0.9979;2.98;0.48;7
c9bb4e49-b891-4ac3-8e21-fd80f3c61db0;14.2;0.058;49.0;192.0;0.9979;2.98;0.48;7
e0f8da38-0bb4-40ea-8b1f-584a9f549ebe;14.2;0.058;49.0;192.0;0.9979;2.98;0.48;7
d0e688c6-17bc-4fe6-89ca-db4b847a4766;14.2;0.058;49.0;192.0;0.9979;2.98;0.48;7
6da52c00-10ac-43bc-b5ef-0baeb2f2f3e3;5.8;0.041;53.0;155.0;0.9945;3.52;0.46;6
72275586-8e5d-481e-83b8-a46b6bea85ac;19.8;0.066;53.0;195.0;1.0;2.96;0.44;5
a9845e13-e252-4f06-bee5-288203ec7680;7.3;0.041;26.0;157.0;0.9957;3.44;0.64;7
18ada42d-07ff-45fc-a681-324f711c12f8;1.6;0.066;34.0;182.0;0.9968;3.23;0.38;3
29037b30-fbfa-463e-b90a-1c70760b6ac1;1.2;0.046;34.0;175.0;0.9934;3.37;0.54;6
9a5a4d8d-6d2f-4a6c-a907-47736f7f29ef;10.6;0.045;33.0;169.0;0.9976;3.09;0.57;5
4b983c52-bdf9-47c0-88d3-3c5ee1b02108;3.8;0.041;82.0;187.0;0.9932;3.19;0.6;7
fe1f41fa-7f18-4f0e-a494-00808799d9db;11.3;0.046;65.0;146.0;0.997;3.17;0.45;6
bcc10829-a1a6-411e-805e-e98734593386;2.1;0.043;27.0;122.0;0.9923;3.15;0.45;6
7dee645c-5ee1-43e5-a4cf-ded8ed35091e;1.6;0.063;36.0;87.0;0.9914;3.27;0.67;6
9147e9cd-a50b-4e09-ac3f-bb7979f09ad7;0.9;0.05;12.0;74.0;0.992;3.13;0.38;6
5ce1b3a2-4d99-4266-b09e-1e1cc760b731;1.6;0.063;36.0;87.0;0.9914;3.27;0.67;6
3027c853-a127-4e86-aba7-6ac3911ed539;1.3;0.055;42.0;168.0;0.9914;3.32;0.43;6
bbdd2117-239a-49c6-84c1-529ebacc114e;6.8;0.057;41.0;163.0;0.9949;3.2;0.41;6
bc713f48-248e-4e17-a0fa-c7047e19ce87;6.8;0.057;41.0;163.0;0.9949;3.2;0.41;6
72fe96db-180b-4656-b5e4-ca8767ba0832;6.7;0.058;40.0;163.0;0.995;3.2;0.41;5
2bb20bad-e14f-495f-83c0-c1216300b8f1;6.7;0.058;41.0;166.0;0.995;3.2;0.41;6
c912e6d5-218f-4ad5-b915-1e95f360bc79;4.9;0.036;30.0;134.0;0.9927;3.2;0.42;7
931925cf-177a-4290-9308-01b9fda82af6;4.8;0.037;36.0;148.0;0.9928;3.21;0.41;6
0449c877-40f5-4a74-9483-55aff51c9222;2.1;0.035;16.0;100.0;0.9917;3.4;0.71;7
b518638e-b230-4b6a-b5ce-187b439e2f6d;8.3;0.032;35.0;164.0;0.9918;3.53;0.51;8
16b3fb9c-fb7a-45d1-b9b7-d7552e964b14;3.7;0.042;37.0;149.0;0.9954;3.36;0.45;6
351625e1-ce57-42a6-8446-7db0e74a2336;6.7;0.038;51.0;166.0;0.9941;3.29;0.63;6
5714c63e-7371-4ec9-a1d9-436ba46f6017;6.6;0.04;50.0;167.0;0.9941;3.29;0.62;5
4ba72023-e873-440a-beac-1277be815dc7;1.1;0.132;42.0;127.0;0.9934;3.09;0.44;6
2ab46d27-512b-4215-a288-ece7b06bb288;4.7;0.031;34.0;134.0;0.9927;3.21;0.38;6
6fff185d-2b51-4144-a899-4f1aa1bde3ca;7.7;0.031;36.0;135.0;0.9938;3.19;0.37;5
360e5bd3-e618-4f22-ae83-9de2991e9266;7.85;0.03;19.0;133.0;0.9933;3.52;0.43;7
47b82252-ad30-480d-b476-914337d876c1;3.3;0.04;10.0;69.0;0.9934;3.54;0.59;6
16b5e297-5554-4f6f-acfa-6d603c615f18;1.1;0.041;15.0;65.0;0.9927;3.61;0.61;7
7c882a74-058f-4904-a7c3-1beea708fba6;7.7;0.031;36.0;135.0;0.9938;3.19;0.37;5
f6009fb7-6551-4829-8a6e-ff90a9690c24;4.7;0.031;34.0;134.0;0.9927;3.21;0.38;6
1a114099-9221-4ecf-9b71-71dda643bd45;9.3;0.031;35.0;137.0;0.9946;3.16;0.36;6
83b1b88e-a329-4483-bc0b-e54a4c8fb9d2;2.0;0.046;11.0;207.0;0.993;3.02;0.55;5
04573830-2101-44f1-93d3-af03161ad587;5.8;0.057;131.0;313.0;0.9946;3.18;0.59;5
5b7e8f5f-5922-4010-957c-01d811788069;15.15;0.04;38.0;216.0;0.9976;2.96;0.6;6
df722c96-a3ee-4bb9-9d03-30424c723d10;6.3;0.039;37.0;143.0;0.9944;3.19;0.65;6
c3f5dac9-ff5b-4f17-bd20-71a258c750a8;15.4;0.042;55.0;195.0;0.9978;3.23;0.5;6
dd2ab8c2-f3e1-469c-a700-ea75ab037af6;1.3;0.036;33.0;85.0;0.992;3.17;0.51;5
9a834371-5c41-402d-9b7a-b7e57666c015;4.8;0.03;34.0;101.0;0.9912;3.36;0.6;8
cf115f00-5851-41d6-94b7-73393007c4c8;4.6;0.032;37.0;135.0;0.9927;3.2;0.39;5
31fa3342-c705-49a1-8a6f-e0b090ee3e05;1.8;0.033;16.0;91.0;0.9906;3.28;0.4;6
e9143200-0a39-48a2-8b8f-49e43134b631;9.9;0.038;30.0;133.0;0.9954;3.11;0.44;5
fc020d7b-f889-4b11-9387-db1533e937b9;5.7;0.031;12.0;80.0;0.9923;3.25;0.38;5
12db17b9-a5e7-4e3b-a5ef-6bd0069591be;1.8;0.033;16.0;91.0;0.9906;3.28;0.4;6
e86fd5dc-cd25-4872-9537-b5b631be696e;1.5;0.036;15.0;105.0;0.991;3.32;0.42;6
f9793460-4c3b-46f3-8ea5-a08f8e17f630;12.3;0.045;55.0;170.0;0.9972;3.28;0.42;6
627683cc-be13-48bf-92f5-b6bf2008131d;1.3;0.047;12.0;139.0;0.9945;3.45;0.53;5
8e638e77-2148-4155-920b-480049e690fc;1.5;0.049;49.0;141.0;0.9934;3.43;0.85;7
b0ff5250-6099-490d-92e9-a2d8d584bfaa;7.8;0.045;27.0;153.0;0.9964;3.19;0.55;7
496bf8ce-ca7d-4a89-b934-9d6402a2aeeb;1.5;0.047;17.0;129.0;0.9948;3.2;0.54;6
410259de-b009-447f-a156-1a4c07666674;9.7;0.044;30.0;140.0;0.9962;3.18;0.47;6
7c337cd0-18c5-40c3-8c61-37f79952c496;3.0;0.053;46.0;144.0;0.9931;3.29;0.76;5
92101417-f2ed-4eac-aba2-83e903439218;3.0;0.052;47.0;145.0;0.993;3.29;0.75;6
2091ba74-f1fb-446d-a681-0d9ca0840ace;4.6;0.05;33.0;131.0;0.9942;3.28;0.4;6
afb4deab-425d-41a7-abb2-4034505cca00;1.3;0.031;20.0;68.0;0.9906;3.36;0.51;7
2efb4371-0692-4902-920d-f29e02f61070;15.6;0.056;75.0;155.0;0.9995;3.2;0.44;6
165d36bb-380e-48d4-bfc2-188fcb3d77b2;13.6;0.052;38.0;118.0;0.998;3.15;0.5;6
ed366f36-62b4-43ee-8277-974fb8ef8f60;11.2;0.054;56.0;137.0;0.997;3.15;0.47;5
bf2a7afb-4ef5-49e1-abed-c979b7dfa18e;2.1;0.044;47.0;146.0;0.9914;3.27;0.74;7
a7383a47-9b61-4b07-a019-1e3d54446c06;6.85;0.038;32.0;138.0;0.992;3.03;0.3;7
b22a1d8b-37ac-4975-be4f-16240cc0d7ec;2.5;0.071;27.0;128.0;0.9924;3.14;0.51;6
d092240e-7e6a-48e4-b198-28ae493955dd;6.85;0.038;32.0;138.0;0.992;3.03;0.3;7
ecbff614-c88c-4780-9d59-27b86f6b6591;4.4;0.047;38.5;245.0;0.9937;3.25;0.57;6
318c4062-6cf6-4c3c-8017-ea058e112173;14.3;0.063;48.0;191.0;0.9978;2.89;0.38;6
ab798f1b-68a1-443e-b55a-bfa2940317de;14.3;0.063;48.0;191.0;0.9978;2.89;0.38;6
22864d5f-b6fc-499d-9247-ccd8e33600c0;1.1;0.05;24.0;169.0;0.9927;3.15;0.78;6
009afccd-b34e-45b2-890a-0bd1b1681866;1.4;0.05;19.0;152.0;0.994;3.0;0.42;6
429e751d-2f22-434f-991c-0b21f9248201;4.7;0.04;43.0;161.0;0.9935;3.2;0.59;6
68d02689-6984-45db-86f8-0db16de1d8bf;14.9;0.047;54.0;162.0;0.9968;3.28;0.5;6
05ef84b6-7f01-493b-a244-f0e121428cfe;1.2;0.055;24.0;84.0;0.9941;3.15;0.43;5
bd56cb74-f6bf-434c-9f39-9a4de775956d;5.3;0.05;40.0;127.0;0.9942;3.4;0.39;6
e677296e-634f-4c87-aa97-00f844327ffe;14.3;0.063;48.0;191.0;0.9978;2.89;0.38;6
502dda98-12ea-42e3-b6f9-5dcd2a3d3c5f;2.3;0.037;18.0;102.0;0.9923;3.49;0.42;7
7ad08750-8254-4946-b00b-c27fc1d116bb;3.5;0.028;29.0;113.0;0.9912;3.4;0.71;7
7a985d7c-798e-46f1-83f4-82899b4528c0;1.5;0.089;40.0;143.0;0.9923;3.49;0.62;6
1f8523fc-7ca8-4b08-a51a-4ccb73405054;1.0;0.053;39.0;148.0;0.9927;3.12;0.45;6
db5719b9-7f15-4974-8528-5fa6912b3d5c;2.3;0.049;36.0;178.0;0.9931;3.17;0.64;6
f1ad1f76-19ae-4b82-9a90-80248e513821;12.5;0.044;26.0;72.0;0.9941;3.17;0.29;5
6c0b1417-6881-45bd-b370-2378ed15fa57;1.0;0.053;39.0;148.0;0.9927;3.12;0.45;6
db5694c1-75dc-45c3-b5a2-418980e76dad;2.3;0.049;36.0;178.0;0.9931;3.17;0.64;6
703b81d0-7ad4-422c-9f6f-e85faae7b5e3;0.8;0.048;17.0;204.0;0.9934;3.34;0.56;5
abd39d08-25db-4f84-af3e-f6143068c811;2.4;0.048;30.0;149.0;0.9936;3.1;0.51;6
b21b3a2b-55f4-436f-a380-a3c551471608;1.6;0.027;18.0;89.0;0.9893;3.51;0.38;7
b878f171-f9cf-40bd-a81d-6064876adde8;1.6;0.027;18.0;89.0;0.9893;3.51;0.38;7
3b78796e-896e-4bb3-8c96-e286e6d3ace9;1.5;0.037;12.0;119.0;0.9919;3.32;0.51;7
7dfdb360-b6a4-4165-99ed-02ca4e570348;1.4;0.045;21.0;98.0;0.9924;3.15;0.46;7
513a491a-8868-42cc-bdb5-00050b96e883;2.6;0.049;17.0;155.0;0.9927;3.22;0.64;6
6b4167ae-9ac9-4fb9-9c1c-f48ad168d113;1.5;0.037;12.0;119.0;0.9919;3.32;0.51;7
ccc4b5ee-b4fb-49bb-b8e7-40610526332a;1.4;0.045;21.0;98.0;0.9924;3.15;0.46;7
0269cf54-b457-4b16-9ae4-8405f44b0ae7;12.5;0.046;48.0;179.0;0.9975;3.1;0.52;6
54e8635a-c81d-4d9c-9cc0-81239f61de37;9.6;0.051;26.0;157.0;0.9969;3.12;0.53;6
7e78e1d9-9d80-49df-b501-c7d56de3e277;2.4;0.048;30.0;149.0;0.9936;3.1;0.51;6
6bf51570-070e-40d8-b64d-8d7b344f8948;3.2;0.027;20.0;125.0;0.991;3.38;0.39;7
a4012460-2965-47b6-9c6e-ef20b7aa6bf1;1.6;0.027;18.0;89.0;0.9893;3.51;0.38;7
e80aa4bf-a2eb-46f1-a589-53c8ac960a84;1.5;0.026;24.0;115.0;0.9906;3.48;0.39;7
016cdea9-03c3-4ccd-aaad-7d67623c263c;5.9;0.04;82.5;260.0;0.9941;3.12;0.66;5
95ac0652-2c6e-4074-858a-3029d33f7be7;5.4;0.047;29.0;140.0;0.995;3.39;0.46;6
13536def-486d-480a-9020-19877414e669;14.9;0.032;60.0;181.0;0.9983;3.18;0.61;7
241ce73e-ce26-4d27-9a72-df66b7f21c55;14.9;0.032;60.0;181.0;0.9983;3.18;0.61;7
be53709f-da6f-4cbd-bf32-f791f344e576;1.1;0.031;13.0;66.0;0.9916;3.1;0.46;5
8fcb3f69-b416-4a01-90f5-63765f9ac3fc;9.8;0.031;19.0;125.0;0.9957;3.36;0.47;6
b54aeddb-8d97-4270-bc01-9a35fe961eab;2.0;0.021;20.0;69.0;0.99;3.08;0.56;6
08646939-2584-4d04-9abd-b21ae957e1d4;11.8;0.044;62.0;163.0;0.9976;3.19;0.44;5
ccb55eb7-5fbd-46cd-9d9b-1c9c0933b609;1.3;0.04;87.0;168.0;0.992;3.18;0.41;5
8b5dc019-c167-4f4d-a395-af61ad377957;1.8;0.031;30.0;93.0;0.9917;3.09;0.39;5
eb15a383-32f9-4e0a-bd77-f131741bfdea;1.5;0.037;35.0;107.0;0.9917;3.46;0.5;6
f99e8394-bd19-4c51-8113-ebfa90a52b26;18.2;0.048;52.0;168.0;0.9993;3.35;0.44;5
2f50fc38-db2e-4be1-943c-1063b93e1e48;2.9;0.032;32.0;83.0;0.9908;3.3;0.41;6
a0a37836-1b23-48ba-af29-1aec1b88f563;1.5;0.037;35.0;107.0;0.9917;3.46;0.5;6
e053460d-072e-403f-9846-c8d467161982;11.8;0.044;62.0;163.0;0.9976;3.19;0.44;5
65fec2dc-8dae-40ac-964b-5d86a45297a9;1.4;0.069;22.0;108.0;0.9934;3.23;0.52;5
2645d3e4-bf15-47b1-8548-25c1c585b5e6;18.2;0.046;55.0;252.0;1.0;3.07;0.56;5
cbd09436-bbbf-4e5d-87c4-22d38db31270;6.3;0.035;33.0;170.0;0.9918;3.24;0.66;6
36237f22-d73b-4745-bcba-d969079ddc22;1.3;0.04;87.0;168.0;0.992;3.18;0.41;5
cc75072b-6be7-4286-83c9-73e81353d223;4.0;0.031;40.0;99.0;0.9896;3.39;0.39;7
68535da3-c5b6-439f-8483-574edf1ed6c4;1.2;0.049;13.0;125.0;0.9932;3.17;0.51;5
bc96c8b9-0093-4601-9b57-8aa919bd29da;1.2;0.044;26.0;116.0;0.992;3.26;0.53;6
b19dd181-01cf-49a2-a9d4-1eae515e1d8e;1.8;0.031;30.0;93.0;0.9917;3.09;0.39;5
699c0ab7-fe67-454b-939c-ee64825fed71;18.95;0.038;42.0;155.0;0.9999;2.97;0.47;6
5631a7a9-7312-4a3f-8850-8eacdc90e42d;12.7;0.04;38.0;140.0;0.998;3.3;0.79;6
1c360fe1-8659-429c-adfc-2b9abccbbdbc;1.2;0.036;32.0;85.0;0.9918;3.16;0.5;5
ec3bc9fe-6b3b-44f5-8855-c9a92e3e337a;1.2;0.036;32.0;85.0;0.9918;3.16;0.5;5
0ab762ae-ade0-480e-950f-6fbd98ac7697;18.95;0.038;42.0;155.0;0.9999;2.97;0.47;6
aa8b95b9-fbf8-435d-8bc1-697ea6a9473b;12.7;0.04;38.0;140.0;0.998;3.3;0.79;6
c6d81e6e-baed-4633-8c95-6194410a7902;1.2;0.041;27.0;99.0;0.9927;3.19;0.33;6
e7b80af2-a511-4f5a-9402-3997797d1c29;7.7;0.047;57.0;210.0;0.9959;3.1;0.47;5
c536b752-a3de-48bb-be5a-c7daea203da6;1.2;0.041;27.0;99.0;0.9927;3.19;0.33;6
4412eed1-6d81-43ba-9264-9c163af2df12;1.6;0.05;33.0;137.0;0.9929;3.31;0.56;6
fe57cb5d-b4e9-4c10-b2f6-78bde1abf9f3;2.7;0.03;41.0;136.0;0.9898;3.16;0.37;7
586dba43-2419-43fa-8d3b-586055ba2da1;8.7;0.045;37.0;222.0;0.9954;3.25;0.54;6
e335c049-3193-4e31-a5e3-17582b0430f2;8.6;0.045;37.0;221.0;0.9954;3.25;0.54;6
24dca622-61bd-4f0f-af81-35862722306e;8.6;0.045;37.0;221.0;0.9954;3.25;0.54;6
d0a36887-7616-432c-a06a-c49673a7b3b9;8.3;0.047;47.0;162.0;0.9954;3.34;0.52;7
4eb7df79-fee0-43bf-aeaa-00d6f6e7f2f4;8.7;0.045;37.0;222.0;0.9954;3.25;0.54;6
d44d6d1b-1eb1-458a-8ee4-51daf014aa8e;8.6;0.045;37.0;221.0;0.9954;3.25;0.54;6
db04a27d-9729-4522-bcb9-67cdc2e1e7d4;13.3;0.053;48.0;194.0;0.9974;3.09;0.45;5
3f19c422-4deb-45b8-8438-4fe9ce24c4f3;1.2;0.051;20.0;89.0;0.9936;3.06;0.46;5
c6ce8175-9784-4088-a9ff-71171bd99153;13.6;0.056;54.0;197.0;0.9978;3.1;0.49;5
a292b90b-667d-493b-bf75-3a0e3840f248;13.3;0.053;48.0;194.0;0.9974;3.09;0.45;5
9089382b-f66b-49be-b657-ea325477a7e3;1.1;0.048;19.0;84.0;0.9927;3.21;0.38;5
a35f671f-648a-4cb5-acc1-2fe10af659a6;2.3;0.045;73.5;214.0;0.9934;3.18;0.61;7
cfddc77d-0dfe-40f3-860b-905c50ad72dc;1.5;0.108;16.0;151.0;0.9938;3.07;0.57;4
aa47b79d-7e90-4bab-8283-a786ff44aeac;7.1;0.028;31.0;104.0;0.9922;3.35;0.47;8
1e84261c-6da8-44f8-af65-0229408c4658;6.2;0.027;24.0;97.0;0.992;3.38;0.49;7
2b5ce104-dd52-47d1-b041-152e6e495f3f;2.5;0.042;23.0;218.5;0.9935;3.27;0.6;5
8c6b3307-c7cd-4366-a133-d1013a8ccb96;1.4;0.035;49.0;186.0;0.9906;3.35;0.64;8
2be66d62-a04c-41f9-a484-335ec7f029ff;2.3;0.045;73.5;214.0;0.9934;3.18;0.61;7
8e9fb83b-0428-477b-b761-fefefb0202ec;1.2;0.06;23.0;108.0;0.9934;3.26;0.54;5
8fe15141-63a7-425e-8878-915b7f81108f;1.6;0.028;24.0;102.0;0.9913;3.29;0.59;7
82300a31-4244-4395-9ace-176e0d08df12;6.6;0.033;25.0;137.0;0.9938;3.3;0.69;6
19dfb7b6-dbdb-4f5c-9c26-eaefa9a492ed;2.2;0.026;54.0;126.0;0.9898;3.43;0.65;8
9f92d5f0-a6ed-44f8-b413-878aa1876dd1;12.2;0.048;54.0;245.0;0.9975;3.26;0.54;6
1bdfc543-fd78-4d1a-8e25-35cf6396235b;20.8;0.031;40.0;139.0;0.9975;3.2;0.33;6
960bb207-040d-40c1-b07f-6beb8dd1e279;11.0;0.038;16.0;66.0;0.9937;3.24;0.4;3
a6d12ae3-98b7-4ae3-9fb7-de87e19c671a;2.6;0.054;30.0;156.0;0.9914;3.53;0.42;5
9b0a27d7-996c-49da-85dd-292675fa64d2;14.0;0.048;24.0;113.0;0.9982;3.44;0.53;6
02bb59c9-d1c4-4047-b448-2b58e3c68a5d;14.0;0.048;24.0;113.0;0.9982;3.44;0.53;6
20c2f9ef-3015-4b6f-bc9b-8c4d7329c932;1.6;0.052;34.0;127.0;0.9929;3.48;0.56;7
8b2fc7f4-af6b-4b6d-a880-b8788e0f4105;9.9;0.07;21.0;174.0;0.9971;3.03;0.54;5
4ca2c94d-4d13-48fd-9484-f4f4630583a9;1.2;0.038;34.0;128.0;0.9921;3.24;0.44;5
f59dfdc9-f516-4981-b4c4-40811d8a022c;2.7;0.042;27.0;160.0;0.9931;3.46;0.51;7
31235ad9-389b-44c4-bede-86654239bc94;1.6;0.046;32.0;113.0;0.9924;3.41;0.51;7
be114966-ea50-4f37-891b-36701505d159;1.6;0.052;34.0;127.0;0.9929;3.48;0.56;7
d7f1c414-411c-45ae-a2e5-cd83fb7a09b1;14.0;0.048;24.0;113.0;0.9982;3.44;0.53;6
a5735718-5d2e-4a00-ac8b-f03276c74d99;1.5;0.022;11.0;82.0;0.9892;3.3;0.4;7
1b7f6ae5-a27b-4d2f-996d-075344878238;8.6;0.056;26.0;111.0;0.9956;2.95;0.52;5
34f00879-c611-4a06-9da8-0e2cf34034f8;1.0;0.053;31.0;218.5;0.9924;3.29;0.72;6
20bfec0d-4db6-460d-a2ef-253401b4599c;9.1;0.059;83.0;249.0;0.9971;3.37;0.5;5
d2eb4841-4131-43fd-bd2a-0f3b4637685c;8.6;0.056;26.0;111.0;0.9956;2.95;0.52;5
763461e2-c7e3-44bb-bd58-e6e43e56e457;15.2;0.047;40.0;171.0;0.9982;3.22;0.45;5
954a3dc7-bd91-49c4-a8c3-74f370e3d3b3;12.4;0.047;50.0;162.0;0.9973;3.35;0.38;5
42bb0e18-568e-40bb-afda-3b4106d132dd;2.2;0.044;15.0;68.0;0.9932;3.17;0.39;6
bc8e5e95-57c2-44e9-990b-80be8601c7c6;11.0;0.047;66.0;178.0;0.9976;3.16;0.5;5
049a8efc-fc42-4c08-8224-377442cbba5f;10.0;0.081;34.0;126.0;0.9962;2.95;0.46;5
2a9fade1-1f3c-476d-a583-507972397f68;9.0;0.039;54.0;141.0;0.9956;3.22;0.43;6
e0768367-a3f2-499c-8920-02eba49344ac;2.2;0.044;15.0;68.0;0.9932;3.17;0.39;6
7c30e012-d7d2-45c1-a523-eba21752a150;11.0;0.047;66.0;178.0;0.9976;3.16;0.5;5
1215ef8b-1682-475d-9730-024fdb6009fc;18.15;0.047;59.0;182.0;0.9992;3.09;0.52;5
47273343-11d0-4cb6-9abd-5724e7381dc0;12.15;0.039;21.0;158.0;0.9983;3.0;0.73;6
2ac65a7d-e04c-44f1-9190-141f7cf97590;3.4;0.036;34.0;200.0;0.9937;3.14;0.76;5
fcc0f921-9584-468a-9e28-3843c04594dc;2.0;0.023;19.0;86.0;0.99;3.25;0.45;6
670771d0-c9db-4693-921d-ea7c9c2aa40f;4.8;0.034;34.0;132.0;0.9944;3.36;0.48;7
d2fbb33c-def0-443b-8544-eff64dc2cb36;4.5;0.03;30.0;102.0;0.9938;3.24;0.36;6
73c603a5-4199-4f80-af87-336c58c4d8a3;11.0;0.029;55.0;227.0;0.9965;3.03;0.61;5
f69da372-2b55-4f36-a19b-06368b7ca6ca;1.1;0.028;42.0;105.0;0.9893;2.99;0.39;7
fce1c2a5-b265-4633-99e4-2c7ca2e5d24c;1.5;0.037;29.0;115.0;0.9927;3.11;0.55;6
904455e8-5615-478d-96a0-8a044cc1259d;1.7;0.073;21.0;165.0;0.994;2.97;0.58;6
90837254-eccf-4e17-ac69-955c7be55017;1.7;0.041;67.0;164.0;0.9928;3.32;0.56;6
3fec26b8-eeed-4558-85e7-6bf8c50b8a11;8.9;0.043;31.0;172.0;0.9964;3.22;0.6;5
6d6b85f1-949b-4213-b63f-41143584cf23;1.3;0.047;45.0;104.0;0.9917;3.33;0.51;6
