id;fixed acidity;volatile acidity;citric acid;alcohol
6c0b1417688145bdb3702378ed15fa57;6.9;0.33;0.21;9.4
db5694c175dc45c3b5a2418980e76dad;7.7;0.29;0.48;10.6
703b81d07ad4422c9f6fe85faae7b5e3;6.6;0.905;0.19;10.0
abd39d0825db4f84af3ef6143068c811;7.2;0.27;0.27;9.2
b21b3a2b55f4436fa380a3c551471608;5.1;0.33;0.22;12.5
b878f171f9cf40bda81d6064876adde8;5.1;0.33;0.22;12.5
3b78796e896e4bb38c96e286e6d3ace9;6.4;0.31;0.28;10.4
7dfdb360b6a4416599ed02ca4e570348;7.3;0.2;0.44;10.0
513a491a886842ccbdb500050b96e883;5.7;0.32;0.5;10.0
6b4167ae9ac94fb99c1cf48ad168d113;6.4;0.31;0.28;10.4
ccc4b5eeb4fb49bbb8e740610526332a;7.3;0.2;0.44;10.0
0269cf54b4574b169ae48405f44b0ae7;7.2;0.28;0.26;9.0
54e8635ac81d4d9c9cc081239f61de37;7.5;0.35;0.28;9.2
7e78e1d99d8049dfb501c7d56de3e277;7.2;0.27;0.27;9.2
6bf51570070e40d8b64d8d7b344f8948;6.0;0.36;0.39;11.3
a4012460296547b69c6eef20b7aa6bf1;5.1;0.33;0.22;12.5
e80aa4bfa2eb46f1a58953c8ac960a84;5.0;0.17;0.56;10.8
016cdea903c34ccdaaad7d67623c263c;6.3;0.39;0.35;10.1
95ac06522c6e4074858a3029d33f7be7;6.7;0.21;0.32;9.7
13536def486d480a902019877414e669;7.0;0.3;0.38;9.3
241ce73ece264d279a72df66b7f21c55;7.0;0.3;0.38;9.3
be53709fda6f4cbdbf32f791f344e576;6.5;0.36;0.32;10.6
8fcb3f69b4164a0190f563765f9ac3fc;6.1;0.55;0.15;10.2
b54aeddb8d974270bc019a35fe961eab;7.3;0.24;0.43;12.2
0864693925844d049abdb21ae957e1d4;6.8;0.37;0.51;8.8
ccb55eb75fbd46cd9d9b1c9c0933b609;6.8;0.27;0.12;10.0
8b5dc019c1674f4da395af61ad377957;8.2;0.28;0.42;11.4
eb15a38332f94e0abd77f131741bfdea;6.3;0.2;0.4;11.4
f99e8394bd194c518113ebfa90a52b26;5.9;0.26;0.27;9.4
2f50fc38db2e4be1943c1063b93e1e48;6.4;0.19;0.42;11.7
a0a378361b2348baaf291aec1b88f563;6.3;0.2;0.4;11.4
e053460d072e403f9846c8d467161982;6.8;0.37;0.51;8.8
65fec2dc8dae40ac964b5d86a45297a9;6.1;0.35;0.07;9.2
2645d3e4bf1547b1854825c1c585b5e6;7.1;0.27;0.31;8.7
cbd09436bbbf4e5d87c422d38db31270;6.8;0.22;0.31;12.6
36237f22d73b4745bcbad969079ddc22;6.8;0.27;0.12;10.0
cc75072b6be7428683c973e81353d223;5.8;0.28;0.34;12.8
68535da3c5b6439f8483574edf1ed6c4;6.9;0.49;0.24;9.4
bc96c8b9009346019b578aa919bd29da;6.3;0.14;0.39;10.3
b19dd18101cf49a2a9d41eae515e1d8e;8.2;0.28;0.42;11.4
699c0ab7fe67454b939cee64825fed71;7.2;0.25;0.39;9.0
5631a7a973124a3f88508eacdc90e42d;7.3;0.28;0.36;9.6
1c360fe18659429cadfc2b9abccbbdbc;7.2;0.19;0.39;10.5
ec3bc9fe6b3b44f58855c9a92e3e337a;7.2;0.19;0.39;10.5
0ab762aeade0480e950f6fbd98ac7697;7.2;0.25;0.39;9.0
aa8b95b9fbf8435d8bc1697ea6a9473b;7.3;0.28;0.36;9.6
c6d81e6ebaed46338c956194410a7902;7.4;0.21;0.27;9.8
e7b80af2a5114f5a94023997797d1c29;6.8;0.26;0.22;9.0
c536b752a3de48bbbe5ac7daea203da6;7.4;0.21;0.27;9.8
4412eed16d8143ba92649c163af2df12;7.4;0.31;0.28;10.5
fe57cb5db4e94c10b2f678bde1abf9f3;7.0;0.22;0.31;12.7
586dba43241943fa8d3b586055ba2da1;7.0;0.21;0.28;10.4
e335c04931934e31a5e317582b0430f2;7.0;0.21;0.28;10.4
24dca62261bd4f0faf8135862722306e;7.0;0.21;0.28;10.4
d0a368877616432ca06ac49673a7b3b9;6.9;0.23;0.38;10.5
4eb7df79fee043bfaeaa00d6f6e7f2f4;7.0;0.21;0.28;10.4
d44d6d1b1eb1458a8ee451daf014aa8e;7.0;0.21;0.28;10.4
db04a27d97294522bcb967cdc2e1e7d4;6.8;0.29;0.5;9.4
3f19c4224deb45b884384fe9ce24c4f3;7.8;0.21;0.27;9.1
c6ce817597844088a9ff71171bd99153;7.1;0.31;0.47;9.3
a292b90b667d493bbf753a0e3840f248;6.8;0.29;0.5;9.4
9089382bf66b49beb657ea325477a7e3;6.4;0.34;0.1;9.8
a35f671f648a4cb5acc12fe10af659a6;7.4;0.155;0.34;9.9
cfddc77d0dfe40f3860b905c50ad72dc;7.2;0.55;0.09;9.2
aa47b79d7e904bab8283a786ff44aeac;7.0;0.23;0.36;12.1
1e84261c6da844f8af650229408c4658;6.9;0.2;0.37;12.2
2b5ce104dd5247d1b041152e6e495f3f;6.1;0.28;0.32;9.8
8c6b3307c7cd4366a133d1013a8ccb96;6.6;0.16;0.32;12.4
2be66d62a04c41f9a484335ec7f029ff;7.4;0.155;0.34;9.9
8e9fb83b0428477bb761fefefb0202ec;6.2;0.35;0.04;9.2
8fe1514163a7425e8878915b7f81108f;6.7;0.22;0.37;11.6
82300a31424443959ace176e0d08df12;6.1;0.38;0.2;10.4
19dfb7b6dbdb4f5c9c26eaefa9a492ed;6.0;0.25;0.28;12.9
9f92d5f0a6ed44f8b413878aa1876dd1;6.6;0.52;0.44;9.3
1bdfc543fd784d1a8e2535cf6396235b;6.9;0.24;0.36;11.0
960bb207040d40c1b07f6beb8dd1e279;7.1;0.32;0.32;11.5
a6d12ae398b74ae39fb7de87e19c671a;5.8;0.28;0.27;12.4
9b0a27d7996c49da85dd292675fa64d2;6.5;0.41;0.24;9.8
02bb59c9d1c44047b4482b58e3c68a5d;6.5;0.41;0.24;9.8
20c2f9ef30154b6fbc9b8c4d7329c932;6.4;0.28;0.29;10.5
8b2fc7f4af6b4b6da880b8788e0f4105;7.2;0.6;0.2;9.1
4ca2c94d4d1348fd9484f4f4630583a9;6.1;0.2;0.25;10.1
f59dfdc9f5164981b4c440811d8a022c;5.9;0.46;0.14;10.6
31235ad9389b44c4bede86654239bc94;6.0;0.27;0.27;10.5
be114966ea504f37891b36701505d159;6.4;0.28;0.29;10.5
d7f1c414411c45aea2e5cd83fb7a09b1;6.4;0.41;0.24;9.8
a57357185d2e4a00ac8bf03276c74d99;6.3;0.23;0.31;12.9
1b7f6ae5a27b4d2f996d075344878238;7.1;0.21;0.27;9.5
34f00879c6114a069da80e2cf34034f8;6.0;0.37;0.32;9.8
20bfec0d4db6460da2ef253401b4599c;6.1;0.43;0.35;8.5
d2eb4841413143fdbd2a0f3b4637685c;7.1;0.21;0.27;9.5
763461e2c7e344bbbd58e6e43e56e457;7.0;0.25;0.29;9.3
954a3dc7bd9149c4a8c374f370e3d3b3;5.9;0.25;0.19;9.5
42bb0e18568e40bbafda3b4106d132dd;6.8;0.32;0.21;9.4
bc8e5e9557c244e9990b80be8601c7c6;7.2;0.39;0.62;8.7
049a8efcfc424c088224377442cbba5f;6.3;0.21;0.58;8.9
2a9fade11f3c476da583507972397f68;7.0;0.14;0.32;9.4
e0768367a3f2499c892002eba49344ac;6.8;0.32;0.21;9.4
7c30e012d7d245c1a523eba21752a150;7.2;0.39;0.62;8.7
1215ef8b1682475d9730024fdb6009fc;7.2;0.29;0.53;9.6
4727334311d04cb69abd5724e7381dc0;8.6;0.37;0.7;9.3
2ac65a7de04c44f19190141f7cf97590;6.5;0.38;0.34;10.0
fcc0f9219584468a9e283843c04594dc;6.6;0.24;0.29;12.5
670771d0c9db4693921dea7c9c2aa40f;7.0;0.17;0.31;9.6
d2fbb33cdef0443b8544eff64dc2cb36;5.5;0.16;0.22;9.4
73c603a541994f80af87336c58c4d8a3;7.0;0.24;0.51;9.5
f69da3722b554f36a19b06368b7ca6ca;7.4;0.28;0.36;12.4
fce1c2a5b265463399e42c7ca2e5d24c;7.0;0.22;0.28;10.5
904455e85615478d96a08a044cc1259d;7.1;0.55;0.13;9.2
90837254eccf4e17ac69955c7be55017;6.3;0.22;0.33;10.4
3fec26b8eeed455885e76bf8c50b8a11;6.7;0.47;0.34;9.2
6d6b85f1949b4213b63f41143584cf23;5.9;0.36;0.41;10.6
55c09181f4e4483faf785af26596fd5f;5.8;0.25;0.24;9.5
e05c02b23d774dc4b47fdee1ff1fe2a0;6.7;0.47;0.34;9.2
d44e5564b7d34a0794f1edff69b0370c;6.2;0.37;0.3;9.6
f60b359e15874f0291a7e1366e4cb77c;6.2;0.18;0.38;9.7
f559f1b3410e480e87808891ab92d886;6.0;0.16;0.37;9.7
066057b785a248d3ac24603f4f791a85;6.6;0.34;0.28;10.7
3c5c4ec60cca4bb59f322985956a275b;7.4;0.29;0.29;10.5
685c7772130f4f2aa584b613358a47a8;7.4;0.26;0.31;8.9
6f9f2deaa53b435f83d674c24542ed00;7.0;0.28;0.36;12.1
5ea18e2ec8fe4185bf16751d6555bc4f;7.1;0.23;0.39;12.7
1ef391063e114a91b454b7ddb1ea22fd;7.8;0.19;0.26;9.9
a974fb22018a45c88d963d7a32635a0e;6.3;0.19;0.28;11.4
63f50acc96a04c8eb9d2ecd67857f053;6.8;0.2;0.38;10.7
5dccf4fa0a9d4c31ba2bed5b23d09321;5.7;0.44;0.13;12.5
fd3e7fc565f44b8ba656bc78e0d09930;7.2;0.4;0.62;8.6
ab8b0e681c5a4a89bf610cb405bcadc0;6.8;0.23;0.32;12.5
ceaff88f8b7d4f419afcab9f72082af8;5.7;0.335;0.34;10.0
9a416acc237045e3988a6b6ea4163a4f;7.2;0.4;0.62;8.6
f12a9422e64545a9806bf88bf18e4247;7.2;0.28;0.54;9.5
a56903ce7895485784d1c178f5db2990;6.8;0.19;0.58;9.6
b8ee0ed32aad4a8bb5366f09c150d2f3;6.4;0.3;0.3;9.9
ab52422679ae41288e690e0b0bb4827d;6.5;0.3;0.29;9.9
2dec01c35d7b413480e85723ca3f6bd6;7.8;0.18;0.31;8.9
ee6057ce411a4785af57976e046767a4;7.8;0.18;0.31;8.9
e2ccafcf9499437083662c95cc9f1d83;7.3;0.51;0.26;8.8
ba592a6e069a4001b33ef46e4dfae5c9;6.0;0.24;0.27;10.0
0a6c38b1e570428d9b594b62193360b5;5.9;0.62;0.28;12.0
842b72eddb374fb7850aad430a2f9e16;6.0;0.24;0.27;10.0
1e924ff75a8a4f02ae7d40b5fbda772c;6.7;0.27;0.12;10.0
c96815ae9c834ce58bbf7353a71540e0;7.8;0.34;0.35;12.1
25bc87ae59724243baa50105142746cb;7.3;0.26;0.36;11.0
eb3295724acf4210ac589437f4c16615;7.4;0.36;0.33;11.2
cad326e2468347b5bd75046b4a1b3fbe;7.8;0.28;0.32;10.3
4acc8cdebb584ce784d344862181a0fc;6.1;0.31;0.26;10.4
1f8729b7d48145eeaf6017b115005707;6.8;0.18;0.37;9.1
d44e65a83e8546828cd496789a4aa44c;7.4;0.15;0.42;10.4
fcff766e34b34152bb9c292cddaafcb6;5.9;0.13;0.28;10.8
96155cefe5d742658c46c94e755e7f43;7.2;0.34;0.34;11.7
185b394ecbc74ed3803ce5c2599ed37d;7.9;0.19;0.26;9.8
6405b05ec42644c8b7d0d265865930aa;7.9;0.19;0.26;9.8
17b3f806b76c45bcb4d5dd8d2f6ae363;6.9;0.25;0.4;11.4
4b5a7a4aeb784afd87e1ac1cb739cab7;5.8;0.36;0.32;11.2
ee087cc4ff99422f9f6e1d4947ede122;5.6;0.35;0.37;11.4
ef57cd2510f9425e842843b19a0052df;5.9;0.32;0.39;9.2
d8e7cb2824884703a55f825f8852f4eb;7.2;0.31;0.46;12.5
55db2ec1ada44d1e883b31830fd1dcc1;6.1;0.28;0.22;12.6
37e84b1751bc47a596f535d3c70abafb;5.2;0.36;0.02;12.2
144ac9a8cff04e0d972c65337fe5e418;5.6;0.19;0.47;11.2
b676fe148bd94473a83c8db0103ad9d9;6.4;0.1;0.35;9.7
9603691559b64fb9ba1dae3033f0eed6;6.4;0.18;0.48;9.3
b95bf8b7733d405c9eaf2408a349ca65;7.4;0.25;0.36;9.0
cd0154349ed648d6b9704048321a885f;7.4;0.25;0.36;9.0
142d7102bfd54852a81197ab72e188b1;7.4;0.25;0.36;9.0
9cf9ad854a8549f1a1ed6003f11c1df1;7.9;0.345;0.51;9.1
a5b6b1fd8ef74fb0bd7b21de4f1bb58d;7.9;0.345;0.51;9.1
94ab638ae1794fc9a1840c7abf4bc497;7.4;0.25;0.36;9.0
56201312423a47a0a5946615148bccc7;6.1;0.24;0.3;10.4
79f2adbde140456a8d1adbeb00dd4d94;6.8;0.25;0.24;9.5
a19e6aa1d0e640d78e8fb094945245d9;6.7;0.31;0.31;11.4
28cb2cda48174018b0c555b17243e779;7.2;0.46;0.65;8.7
36ec2fc9c0274abf9a193e61215b1534;5.5;0.35;0.35;9.9
e8204fc554eb4519a18266fc46be2627;6.7;0.24;0.41;9.9
8b23e79bc12a4e00b67717b8ec86711d;6.8;0.28;0.17;9.0
5f809ed599b64fd292852fbf2110a714;6.4;0.16;0.22;10.0
b26fbfbb1fd34fe69ac44d3fe6529781;6.3;0.26;0.24;9.7
133e836a7acc4987895cec7201ea49d7;7.7;0.22;0.42;11.8
4abd47b45a8a4e0a9829ce466dc70cb5;6.5;0.18;0.31;10.2
78e15bd3d79e4acc9b096c14097215a2;7.2;0.46;0.65;8.7
7d3d27eadab54e87bdde6be937d0f5ac;7.0;0.3;0.51;9.6
a47af972f3864ac9b55327314e74ba63;9.2;0.25;0.34;11.3
b74fe709042e4e4b95302c32bfe8f80e;7.8;0.28;0.34;12.1
887961a845004dd7870f1f010357ee6b;7.0;0.3;0.51;9.6
0e174f136a2c46809521930e8982a5e0;7.8;0.28;0.34;12.1
0890e923d88c4375b468bda82683c66d;9.2;0.25;0.34;11.3
9d6fa7c299f243ddb282ce055625de72;8.4;0.35;0.71;9.4
ed3ec843db70413286c18b7984ef2156;6.1;0.41;0.24;10.4
fcb30fc763ff4d8081747ff237fad355;5.9;0.21;0.24;9.5
5a2195cb0881453cac3f595bc34c7661;7.2;0.34;0.44;12.3
ee51704857cc44e29bb28376ef7671e2;6.7;0.21;0.42;9.9
83b9aa6039e74fbbb16f72cdec570b90;5.9;0.37;0.1;10.1
ff2c7f17452446379af8aa046fd2c891;7.7;0.34;0.27;9.2
d3906c70670548978738fb82f9c862c3;7.4;0.3;0.22;10.4
bb8f5e1c01f640b892435e13118347b1;6.8;0.51;0.3;9.1
ab22a3c6eb3f4fd09ff2bcab5e125289;7.8;0.22;0.38;10.0
d6b631c2d0fa46e29f2ea414d135fc53;7.2;0.35;0.34;11.5
bed2ff816d7747dc929895add2a3ee99;6.0;0.26;0.5;9.8
07aa9440080f402bac2578c9a35a5005;6.1;0.26;0.51;9.8
e7bf17a3c8344fa9b7ac9e544a0a871c;6.5;0.28;0.27;9.4
66eaabcd3f9444e2b5ea317288ed4101;7.4;0.41;0.66;8.7
437a7924a75f43729b0bbb8fb6e22175;6.5;0.28;0.29;11.6
cfa6ee084b2547088d5d2053d38e9209;6.7;0.34;0.54;8.8
ae65f38f36f34991a84141a49a9efcf6;7.2;0.2;0.34;12.7
0d755a1496f248b89fe8eac265cfda80;7.4;0.2;0.33;11.7
279529990a404b01acbaf3930f50304d;8.2;0.22;0.3;10.2
1d21fd31b5ba4649a49787d9daa478f4;8.2;0.23;0.29;10.2
6b223871d7b54954887cc3087bd8198a;7.1;0.22;0.33;12.7
a2efbc3380324f7da2629cc6e51b7d2f;6.5;0.28;0.29;11.6
cb22a25aed1e4467a9f5f082d0219f94;6.0;0.38;0.26;12.3
03aecfe1d46c44db8d015e7b0c1e3bdf;7.4;0.41;0.66;8.7
c53b307cbea64d758b996fb1e1ee6649;5.7;0.18;0.22;9.4
3eb6d1ab9cf04e3993a50bcdaf0b8d6b;7.3;0.3;0.22;10.1
b5a07174904b4656a759c58259f5ec9e;7.4;0.24;0.22;9.7
e82bbeca3a934fc48be3dcb723243e42;6.6;0.25;0.3;10.1
a0906e78eb97475b88ef5a240b89b935;7.4;0.24;0.22;9.7
46cf9c84ac4a42468fc652621effd3f4;7.4;0.26;0.3;8.9
423277ae98dc48a1a5690c4d3a163ce5;6.1;0.32;0.25;10.8
5e96730180834ff68ad7bc27f422fb61;6.9;0.28;0.27;10.8
9bcb8cfa25304fed9ef17bf7f3035d62;7.0;0.23;0.33;9.5
b7885d6f417e489faf5cd0dc71cdc094;7.1;0.31;0.5;9.1
7a4d8292e7b24a5a8285db9f3039ca00;7.3;0.2;0.37;10.9
8b7cbc1aed624b2da6dfb9cfa483409c;6.9;0.41;0.33;9.4
55ba267b64ee495dbf2aae4f1738f034;6.4;0.45;0.07;10.8
8673953ba4a343e4b4203676004f1e7c;6.4;0.475;0.06;10.8
4f321893b1cf4e1388080db6274bc9f7;6.3;0.27;0.38;10.5
2a3b46048b334111b8cd1f29e1b35ade;6.9;0.41;0.33;9.4
4a66aa1ae37a40448759f5a78abc394e;7.0;0.29;0.37;10.8
8010ddf1ad644dba9b186bb5a3d578f3;5.9;0.27;0.29;10.5
84602d750d4c476c99e47c69bad4cb9a;6.9;0.19;0.4;11.5
82e9f43d071b4f9b90e57de8eae33604;6.7;0.3;0.35;9.4
a1db6b7c0e484142af158bb38e188dc9;7.2;0.24;0.4;10.8
296132887cfb47ddb7d2f5e790360eca;6.4;0.45;0.07;10.8
fcf1ade459b946bd858e449cfedd71bf;6.4;0.475;0.06;10.8
c4144c2047be4e81a621dbed22982a15;6.3;0.26;0.49;9.8
59bf98ce0a854eaa8579b0f146bc4e61;6.3;0.26;0.49;9.8
6e720e9fef6944c584c6c5463ea52108;7.3;0.25;0.29;9.6
d69d90ec26384f13822b8fc43bc4a528;7.3;0.25;0.29;9.6
614ba72fe79f4067aa1b6e0e59293af5;6.1;0.28;0.25;9.5
2d32455ec9434a2baf5dc89825c0de6c;7.4;0.37;0.35;10.7
319cdf90a01e4a189c1520b760c111a9;6.5;0.36;0.28;12.4
69b9a185739a4466814e48a4f9bb7e7b;7.4;0.24;0.4;11.1
566c33ae7e67455fb87ebaf421ed30c0;7.5;0.23;0.68;8.8
ab13e15bce9b4173b1ac979da72f6b35;7.5;0.21;0.68;8.7
2f0fcad77f044308a1187dcc7f12ba26;7.5;0.21;0.68;8.7
0c057295d988487a8fc3fad3bbd2ba2e;7.5;0.23;0.68;8.8
6c3d9b25b43c49a2b1aec722375064d8;7.8;0.32;0.33;11.7
3087b45266a34896a2aedfee7066ed58;7.8;0.26;0.27;10.9
30c89b0027cb4b738d47ecd4f8be99f4;7.7;0.24;0.27;10.8
4ce53f2fae5d40d0be6be66e1c8dcda0;7.4;0.19;0.3;9.6
2359b1657b85418ab519876472949231;6.5;0.46;0.41;9.0
490e697627984145a210b1b8ec756d3d;6.5;0.26;0.43;9.0
7c22a636297e4fc4beaeedf4eb485313;5.3;0.32;0.12;10.4
4f7eee18883145a5aed523fadaae9e16;7.2;0.24;0.34;11.4
b87343fe054a4443a03e0d7d38bd0d17;6.0;0.36;0.06;9.3
39f22950625f44eca380bd024074982f;6.2;0.24;0.29;11.0
9663387eaf844e7797e735470a9b9d48;7.6;0.56;0.12;9.1
b2b55ee6f6334ddd8d9aa44dd56c05c8;7.0;0.32;0.24;9.4
e095caacfaa94168b0d9763babbf041a;7.0;0.32;0.24;9.4
7648948591924b99906aab2586f8e5d2;5.8;0.31;0.33;10.5
86fc6a7931c34177b9a12ce85f335c22;7.0;0.23;0.42;8.8
956d214b1cf44db79ddc2f4e476169a2;7.0;0.23;0.42;8.8
86a5a3999c724807abef4cbcc0f96af1;6.9;0.24;0.33;10.7
b989005ce8ab484a87ea0f31a8c1cd99;6.0;0.29;0.2;9.5
fc0bbed6b7594f30868aac17eedbbb03;6.1;0.17;0.28;10.9
074242061dd4429d9da2c1359d35b466;5.9;0.14;0.25;10.8
4ed19d5e8f644ff5b53e79ffaf936d70;6.2;0.17;0.28;10.8
f5b7c6ed588f427cbaecb690af97311f;7.4;0.28;0.25;9.2
a57f8a044f6e4c95a4e4de48ff1809bb;5.6;0.35;0.14;10.3
bf3689d7069347b28f1937165903b721;5.8;0.335;0.14;10.3
9d52540d099c4fb78c761111e66a5a5f;5.6;0.235;0.29;11.0
2da004b6026940d0837129b9b8d27b2e;6.1;0.28;0.25;9.0
34eab23f7372482a8760c9c268f37ca1;6.3;0.21;0.33;10.4
7f17482fa4c5441695d537eedaa444e8;6.4;0.24;0.28;9.5
458aac793aa1433aa80b4e46a538fa7b;6.4;0.24;0.29;9.5
9b207c9829794c9d8ca6f48175f7aeaf;6.3;0.26;0.25;9.0
7531b6f833d442b49eb29d1d576e39dc;6.5;0.33;0.72;9.5
6f2bb7a23da64125928b3ca8c929fe91;7.4;0.105;0.34;9.0
771163879519481c8c41edacac3c9074;6.0;0.32;0.12;10.0
1ba41ea7a68c47bca3688a74126d0ae1;7.1;0.26;0.34;9.1
da1f167773694958bebc682f0fc6307b;7.1;0.26;0.34;9.1
2a412fa768dc4df8a015b370baa82485;7.1;0.26;0.34;9.1
b47914f2bca94a999138419b700f24ac;7.1;0.26;0.34;9.1
70e1055cdb294da3b6e7928cf3cb0f47;5.9;0.24;0.26;9.5
42209a04d06d460ea8980cb1f8be2678;6.5;0.21;0.37;11.4
185333b9fa7740f7890ec21f41986c28;7.7;0.27;0.35;12.2
3f3593ccdb584b1daaba4e6372bfce34;9.0;0.27;0.35;11.3
56f75d62d7b34c558cc6135ad445fbd3;7.3;0.34;0.21;10.2
9a84f3b9c90747608fb943176040105a;6.6;0.27;0.25;11.3
dc0cebc4d49d4f3695715f73ddf2b773;6.8;0.29;0.16;10.0
139e2ec9409f4b958611af5333da7239;7.1;0.28;0.26;9.4
657358e68b804e39995a84b60ab14150;6.8;0.25;0.34;12.2
e9d3daf00e9c49eb9ff0d60ece70ae9b;7.0;0.57;0.1;9.2
eea65a35fa1441e4b680dd3385488dbf;7.1;0.28;0.26;9.4
1796f0c556a14ba18a4e6f78f9f11dcf;7.1;0.17;0.38;9.6
334eccca6ba041af86d3d232369f9ccd;7.8;0.28;0.22;9.5
d28866736c9f41f39844797fe1b8f808;6.8;0.22;0.37;12.5
6cc960234f4646b2a10807b7389c4854;7.1;0.17;0.38;9.6
6e920a6ba48f491ea9e44cdfdfd0145d;6.1;0.14;0.25;10.0
fd0edcfcaa51480a9eb7de670f6a10be;6.4;0.24;0.5;9.3
dfecfb5764c94608a3c228eb67e1fb7f;7.8;0.42;0.26;9.3
9b5320da56494674aa17b8e99de71178;6.6;0.28;0.36;11.6
246af700de13471e844fe44e5f23a18c;7.1;0.32;0.34;12.5
863867138199420fbf55e7a7ff1aac66;6.7;0.31;0.3;10.6
88bbd76940344435915cbd50606ddef3;6.4;0.32;0.5;9.4
d1539825463a4713b23a2890f748367e;6.1;0.28;0.25;9.1
fd2208c3f15e47618eb861ed5eeab98b;5.9;0.29;0.25;9.0
7d70852d125d4e57a162fbd1d69b6b00;5.8;0.32;0.38;11.8
65e42f2d4eac4d7f88b2c948f64b6687;5.8;0.32;0.38;11.8
ea75eaf49bf24c279d96754f4b1da49c;5.7;0.32;0.38;11.8
005d734067d945148e924543787d15a2;6.7;0.28;0.14;10.0
af2152c5de324af3b2da22ff61f640f4;6.8;0.34;0.69;9.7
629ca61a1bd64a6d8a9db17919db09f5;5.9;0.25;0.25;9.5
b3bb4e8d164442ccb47947f0399f90cf;6.4;0.27;0.32;9.4
7a379ed14937458fa6f593266d6482c0;8.1;0.46;0.31;11.2
729a9f4cda574b7c8bb4600e8cf99831;6.2;0.36;0.26;9.0
442064bc0ffe49f8a5bbaefa73676989;6.8;0.22;0.35;10.7
702bcdf2db6841758b00030a02ec46dd;6.8;0.67;0.3;9.0
9ed63389f7924eab94dc3aa1b9d471d1;7.2;0.28;0.3;9.1
31d84bd24e7b40ddb39f5cf962db5d2d;6.7;0.17;0.37;10.8
03bd48ca32a5463eba6b704aa9dce7c6;6.9;0.2;0.34;10.1
904858b2bdae45819dcabce10ef064e8;6.1;0.36;0.16;9.9
e1e23f1c5ac54d569e5de875d23d551c;6.0;0.36;0.16;9.8
e7679d85e9d141d3b3752d79e36ca95f;5.9;0.37;0.14;9.8
03762812ddf04bf7bc42c252c18abd12;7.6;0.29;0.58;9.5
51778f904aea4dde90ab6482f7ac16fb;6.3;0.34;0.28;9.5
df16b34b88d14503a06a94cf55725929;6.7;0.19;0.34;11.1
2461dd79499b4685bfd46b19b12b4cb4;7.5;0.31;0.51;9.5
96dc26a9933a4bd1838bce6dbc61c626;7.5;0.31;0.51;9.5
c861988f04ef4667a58626b3f4a0f3a5;7.4;0.31;0.48;9.4
a5718f8ce04d4077a580bb858e32639d;8.4;0.4;0.7;9.7
342c8aa14662486fa607873b793a89d7;5.9;0.34;0.22;13.9
3c14967569f34ef7aba9c915734aa77b;6.6;0.38;0.18;10.1
031051f3306a446089953b5d1cd73dd0;6.4;0.33;0.28;10.5
37b7ac32db1443448b35b76775bae232;5.6;0.25;0.26;12.6
ed2afb97beab45fbba9ffd32490a448f;8.6;0.27;0.46;10.9
9c38b091ff9b458d86a79630681d5bc8;6.2;0.31;0.21;10.0
91b960a5552f4666ba8dfd9e39352f19;7.2;0.18;0.45;11.2
11c0f3b1448e42fea348eb4937eb880e;7.7;0.2;0.44;10.0
179930c6735d4cc18c9f520cc444fdeb;6.2;0.47;0.21;9.2
4d377ac9956b44a1b19fec245658d0ca;6.1;0.25;0.24;9.5
1ca6dbea34574d3b984aec68af78c459;8.2;0.27;0.43;12.3
cf12f4f9c0b74def9da6fdce1108a625;8.2;0.27;0.43;12.3
a2977391c9dc4eff997e66af4bf28fef;6.4;0.31;0.39;10.0
947fb4f15d7f46509e8088579e8b6de3;6.0;0.39;0.26;10.8
4a75352272914e3d8eda9f80a85cf129;6.2;0.21;0.27;10.5
251cc95b58834cc5851f4cd8620ed484;7.7;0.42;0.31;9.2
c5931714739a4a48bb081b16951a2447;7.0;0.27;0.41;9.1
9420abf345134b07b4b1fc263f44650c;6.2;0.21;0.27;10.5
bdd65e4327a848ffb8a7a86ad6e6b3f3;7.4;0.29;0.5;10.2
06b7d9f73919441baa10f68dcf084f71;6.6;0.29;0.44;8.9
63274e6c74f0440ca5be48f7a7422a87;6.0;0.3;0.44;10.4
b07f7a69c2aa484e855a120fb750e635;6.9;0.31;0.34;11.7
5339d4dd55144252a9f45a3fc90c4cba;6.6;0.33;0.31;12.4
bc13d999f13c4d008646a13ba5ca0228;7.8;0.3;0.4;10.9
67ec357d8a64479aa132cc189abe9ab8;6.4;0.39;0.21;10.2
ec0140a8ceaa4219b298f34b82289dfb;6.4;0.24;0.31;11.7
74e00f5288fd43278b2294edd1c8a3c9;7.0;0.21;0.34;9.4
e32bbdd509d74ea29e4e80b543fff62b;6.4;0.16;0.31;10.5
ebb21b1f1ce94f43ad72b38f4b12f129;6.0;0.33;0.27;9.4
7d4be98dc5fe4234872ba8d891dcc352;6.5;0.23;0.33;10.4
94f2099e98cc431abd3dd16c4a168857;6.2;0.25;0.48;9.5
925ea70c94e4426bb49e17e7f90698ad;8.8;0.28;0.45;11.1
5f9eb42edaf94395bb7cac94e5811503;6.6;0.25;0.3;9.1
1ac208ae00b74bcf9c599aac8f0aaf16;6.9;0.38;0.25;9.2
68ed65608e1a4b23b101508189965a20;6.4;0.25;0.3;9.6
86b8a68417d04b43a4d0e5b266cb8455;6.6;0.25;0.3;9.1
5a6f4fea14d448d49d2155d83b1b4bef;6.9;0.38;0.25;9.2
57a70376f8a84acd82b33d9f44d39627;7.1;0.21;0.31;10.8
